timeout,active,inactive,run_time,idle_time,sleep_time,timeout_waiting_time,total_time,total_time_no_dpm,transitions_number,transitions_time,transition_energy,total_energy,total_energy_no_dpm
18.25,2.924000,1079.652000,3.308200,1079.260700,0.000000,0.384200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7066649190,29.8790976000
18.30,2.924000,1079.652000,3.308800,1079.260100,0.000000,0.384800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7066811370,29.8790976000
18.35,2.924000,1079.652000,3.309100,1079.259800,0.000000,0.385100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7066892460,29.8790976000
18.40,2.924000,1079.652000,3.309700,1079.259200,0.000000,0.385700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7067054640,29.8790976000
18.45,2.924000,1079.652000,3.310000,1079.258900,0.000000,0.386000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7067135730,29.8790976000
18.50,2.924000,1079.652000,3.310600,1079.258300,0.000000,0.386600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7067297910,29.8790976000
18.55,2.924000,1079.652000,3.310900,1079.258000,0.000000,0.386900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7067379000,29.8790976000
18.60,2.924000,1079.652000,3.311500,1079.257400,0.000000,0.387500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7067541180,29.8790976000
18.65,2.924000,1079.652000,3.311800,1079.257100,0.000000,0.387800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7067622270,29.8790976000
18.70,2.924000,1079.652000,3.312400,1079.256500,0.000000,0.388400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7067784450,29.8790976000
18.75,2.924000,1079.652000,3.312700,1079.256200,0.000000,0.388700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7067865540,29.8790976000
18.80,2.924000,1079.652000,3.313300,1079.255600,0.000000,0.389300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7068027720,29.8790976000
18.85,2.924000,1079.652000,3.313600,1079.255300,0.000000,0.389600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7068108810,29.8790976000
18.90,2.924000,1079.652000,3.314200,1079.254700,0.000000,0.390200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7068270990,29.8790976000
18.95,2.924000,1079.652000,3.314500,1079.254400,0.000000,0.390500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7068352080,29.8790976000
19.00,2.924000,1079.652000,3.315100,1079.253800,0.000000,0.391100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7068514260,29.8790976000
19.05,2.924000,1079.652000,3.315400,1079.253500,0.000000,0.391400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7068595350,29.8790976000
19.10,2.924000,1079.652000,3.316000,1079.252900,0.000000,0.392000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7068757530,29.8790976000
19.15,2.924000,1079.652000,3.316300,1079.252600,0.000000,0.392300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7068838620,29.8790976000
19.20,2.924000,1079.652000,3.316900,1079.252000,0.000000,0.392900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7069000800,29.8790976000
19.25,2.924000,1079.652000,3.317200,1079.251700,0.000000,0.393200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7069081890,29.8790976000
19.30,2.924000,1079.652000,3.317800,1079.251100,0.000000,0.393800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7069244070,29.8790976000
19.35,2.924000,1079.652000,3.318100,1079.250800,0.000000,0.394100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7069325160,29.8790976000
19.40,2.924000,1079.652000,3.318700,1079.250200,0.000000,0.394700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7069487340,29.8790976000
19.45,2.924000,1079.652000,3.319000,1079.249900,0.000000,0.395000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7069568430,29.8790976000
19.50,2.924000,1079.652000,3.319600,1079.249300,0.000000,0.395600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7069730610,29.8790976000
19.55,2.924000,1079.652000,3.319900,1079.249000,0.000000,0.395900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7069811700,29.8790976000
19.60,2.924000,1079.652000,3.320500,1079.248400,0.000000,0.396500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7069973880,29.8790976000
19.65,2.924000,1079.652000,3.320800,1079.248100,0.000000,0.396800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7070054970,29.8790976000
19.70,2.924000,1079.652000,3.321400,1079.247500,0.000000,0.397400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7070217150,29.8790976000
19.75,2.924000,1079.652000,3.321700,1079.247200,0.000000,0.397700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7070298240,29.8790976000
19.80,2.924000,1079.652000,3.322300,1079.246600,0.000000,0.398300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7070460420,29.8790976000
19.85,2.924000,1079.652000,3.322600,1079.246300,0.000000,0.398600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7070541510,29.8790976000
19.90,2.924000,1079.652000,3.323200,1079.245700,0.000000,0.399200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7070703690,29.8790976000
19.95,2.924000,1079.652000,3.323500,1079.245400,0.000000,0.399500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7070784780,29.8790976000
20.00,2.924000,1079.652000,3.324100,1079.244800,0.000000,0.400100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7070946960,29.8790976000
20.05,2.924000,1079.652000,3.324400,1079.244500,0.000000,0.400400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7071028050,29.8790976000
20.10,2.924000,1079.652000,3.325000,1079.243900,0.000000,0.401000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7071190230,29.8790976000
20.15,2.924000,1079.652000,3.325300,1079.243600,0.000000,0.401300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7071271320,29.8790976000
20.20,2.924000,1079.652000,3.325900,1079.243000,0.000000,0.401900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7071433500,29.8790976000
20.25,2.924000,1079.652000,3.326200,1079.242700,0.000000,0.402200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7071514590,29.8790976000
20.30,2.924000,1079.652000,3.326800,1079.242100,0.000000,0.402800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7071676770,29.8790976000
20.35,2.924000,1079.652000,3.327100,1079.241800,0.000000,0.403100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7071757860,29.8790976000
20.40,2.924000,1079.652000,3.327700,1079.241200,0.000000,0.403700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7071920040,29.8790976000
20.45,2.924000,1079.652000,3.328000,1079.240900,0.000000,0.404000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7072001130,29.8790976000
20.50,2.924000,1079.652000,3.328600,1079.240300,0.000000,0.404600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7072163310,29.8790976000
20.55,2.924000,1079.652000,3.328900,1079.240000,0.000000,0.404900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7072244400,29.8790976000
20.60,2.924000,1079.652000,3.329500,1079.239400,0.000000,0.405500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7072406580,29.8790976000
20.65,2.924000,1079.652000,3.329800,1079.239100,0.000000,0.405800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7072487670,29.8790976000
20.70,2.924000,1079.652000,3.330400,1079.238500,0.000000,0.406400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7072649850,29.8790976000
20.75,2.924000,1079.652000,3.330700,1079.238200,0.000000,0.406700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7072730940,29.8790976000
20.80,2.924000,1079.652000,3.331300,1079.237600,0.000000,0.407300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7072893120,29.8790976000
20.85,2.924000,1079.652000,3.331600,1079.237300,0.000000,0.407600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7072974210,29.8790976000
20.90,2.924000,1079.652000,3.332200,1079.236700,0.000000,0.408200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7073136390,29.8790976000
20.95,2.924000,1079.652000,3.332500,1079.236400,0.000000,0.408500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7073217480,29.8790976000
21.00,2.924000,1079.652000,3.333100,1079.235800,0.000000,0.409100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7073379660,29.8790976000
21.05,2.924000,1079.652000,3.333400,1079.235500,0.000000,0.409400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7073460750,29.8790976000
21.10,2.924000,1079.652000,3.334000,1079.234900,0.000000,0.410000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7073622930,29.8790976000
21.15,2.924000,1079.652000,3.334300,1079.234600,0.000000,0.410300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7073704020,29.8790976000
21.20,2.924000,1079.652000,3.334900,1079.234000,0.000000,0.410900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7073866200,29.8790976000
21.25,2.924000,1079.652000,3.335200,1079.233700,0.000000,0.411200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7073947290,29.8790976000
21.30,2.924000,1079.652000,3.335800,1079.233100,0.000000,0.411800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7074109470,29.8790976000
21.35,2.924000,1079.652000,3.336100,1079.232800,0.000000,0.412100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7074190560,29.8790976000
21.40,2.924000,1079.652000,3.336700,1079.232200,0.000000,0.412700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7074352740,29.8790976000
21.45,2.924000,1079.652000,3.337000,1079.231900,0.000000,0.413000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7074433830,29.8790976000
21.50,2.924000,1079.652000,3.337600,1079.231300,0.000000,0.413600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7074596010,29.8790976000
21.55,2.924000,1079.652000,3.337900,1079.231000,0.000000,0.413900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7074677100,29.8790976000
21.60,2.924000,1079.652000,3.338500,1079.230400,0.000000,0.414500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7074839280,29.8790976000
21.65,2.924000,1079.652000,3.338800,1079.230100,0.000000,0.414800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7074920370,29.8790976000
21.70,2.924000,1079.652000,3.339400,1079.229500,0.000000,0.415400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7075082550,29.8790976000
21.75,2.924000,1079.652000,3.339700,1079.229200,0.000000,0.415700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7075163640,29.8790976000
21.80,2.924000,1079.652000,3.340300,1079.228600,0.000000,0.416300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7075325820,29.8790976000
21.85,2.924000,1079.652000,3.340600,1079.228300,0.000000,0.416600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7075406910,29.8790976000
21.90,2.924000,1079.652000,3.341200,1079.227700,0.000000,0.417200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7075569090,29.8790976000
21.95,2.924000,1079.652000,3.341500,1079.227400,0.000000,0.417500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7075650180,29.8790976000
22.00,2.924000,1079.652000,3.342100,1079.226800,0.000000,0.418100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7075812360,29.8790976000
22.05,2.924000,1079.652000,3.342400,1079.226500,0.000000,0.418400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7075893450,29.8790976000
22.10,2.924000,1079.652000,3.343000,1079.225900,0.000000,0.419000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7076055630,29.8790976000
22.15,2.924000,1079.652000,3.343300,1079.225600,0.000000,0.419300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7076136720,29.8790976000
22.20,2.924000,1079.652000,3.343900,1079.225000,0.000000,0.419900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7076298900,29.8790976000
22.25,2.924000,1079.652000,3.344200,1079.224700,0.000000,0.420200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7076379990,29.8790976000
22.30,2.924000,1079.652000,3.344800,1079.224100,0.000000,0.420800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7076542170,29.8790976000
22.35,2.924000,1079.652000,3.345100,1079.223800,0.000000,0.421100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7076623260,29.8790976000
22.40,2.924000,1079.652000,3.345700,1079.223200,0.000000,0.421700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7076785440,29.8790976000
22.45,2.924000,1079.652000,3.346000,1079.222900,0.000000,0.422000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7076866530,29.8790976000
22.50,2.924000,1079.652000,3.346600,1079.222300,0.000000,0.422600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7077028710,29.8790976000
22.55,2.924000,1079.652000,3.346900,1079.222000,0.000000,0.422900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7077109800,29.8790976000
22.60,2.924000,1079.652000,3.347500,1079.221400,0.000000,0.423500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7077271980,29.8790976000
22.65,2.924000,1079.652000,3.347800,1079.221100,0.000000,0.423800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7077353070,29.8790976000
22.70,2.924000,1079.652000,3.348400,1079.220500,0.000000,0.424400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7077515250,29.8790976000
22.75,2.924000,1079.652000,3.348700,1079.220200,0.000000,0.424700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7077596340,29.8790976000
22.80,2.924000,1079.652000,3.349300,1079.219600,0.000000,0.425300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7077758520,29.8790976000
22.85,2.924000,1079.652000,3.349600,1079.219300,0.000000,0.425600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7077839610,29.8790976000
22.90,2.924000,1079.652000,3.350200,1079.218700,0.000000,0.426200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7078001790,29.8790976000
22.95,2.924000,1079.652000,3.350500,1079.218400,0.000000,0.426500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7078082880,29.8790976000
23.00,2.924000,1079.652000,3.351100,1079.217800,0.000000,0.427100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7078245060,29.8790976000
23.05,2.924000,1079.652000,3.351400,1079.217500,0.000000,0.427400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7078326150,29.8790976000
23.10,2.924000,1079.652000,3.352000,1079.216900,0.000000,0.428000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7078488330,29.8790976000
23.15,2.924000,1079.652000,3.352300,1079.216600,0.000000,0.428300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7078569420,29.8790976000
23.20,2.924000,1079.652000,3.352900,1079.216000,0.000000,0.428900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7078731600,29.8790976000
23.25,2.924000,1079.652000,3.353200,1079.215700,0.000000,0.429200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7078812690,29.8790976000
23.30,2.924000,1079.652000,3.353800,1079.215100,0.000000,0.429800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7078974870,29.8790976000
23.35,2.924000,1079.652000,3.354100,1079.214800,0.000000,0.430100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7079055960,29.8790976000
23.40,2.924000,1079.652000,3.354700,1079.214200,0.000000,0.430700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7079218140,29.8790976000
23.45,2.924000,1079.652000,3.355000,1079.213900,0.000000,0.431000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7079299230,29.8790976000
23.50,2.924000,1079.652000,3.355600,1079.213300,0.000000,0.431600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7079461410,29.8790976000
23.55,2.924000,1079.652000,3.355900,1079.213000,0.000000,0.431900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7079542500,29.8790976000
23.60,2.924000,1079.652000,3.356500,1079.212400,0.000000,0.432500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7079704680,29.8790976000
23.65,2.924000,1079.652000,3.356800,1079.212100,0.000000,0.432800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7079785770,29.8790976000
23.70,2.924000,1079.652000,3.357400,1079.211500,0.000000,0.433400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7079947950,29.8790976000
23.75,2.924000,1079.652000,3.357700,1079.211200,0.000000,0.433700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7080029040,29.8790976000
23.80,2.924000,1079.652000,3.358300,1079.210600,0.000000,0.434300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7080191220,29.8790976000
23.85,2.924000,1079.652000,3.358600,1079.210300,0.000000,0.434600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7080272310,29.8790976000
23.90,2.924000,1079.652000,3.359200,1079.209700,0.000000,0.435200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7080434490,29.8790976000
23.95,2.924000,1079.652000,3.359500,1079.209400,0.000000,0.435500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7080515580,29.8790976000
24.00,2.924000,1079.652000,3.360100,1079.208800,0.000000,0.436100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7080677760,29.8790976000
24.05,2.924000,1079.652000,3.360400,1079.208500,0.000000,0.436400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7080758850,29.8790976000
24.10,2.924000,1079.652000,3.361000,1079.207900,0.000000,0.437000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7080921030,29.8790976000
24.15,2.924000,1079.652000,3.361300,1079.207600,0.000000,0.437300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7081002120,29.8790976000
24.20,2.924000,1079.652000,3.361900,1079.207000,0.000000,0.437900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7081164300,29.8790976000
24.25,2.924000,1079.652000,3.362200,1079.206700,0.000000,0.438200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7081245390,29.8790976000
24.30,2.924000,1079.652000,3.362800,1079.206100,0.000000,0.438800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7081407570,29.8790976000
24.35,2.924000,1079.652000,3.363100,1079.205800,0.000000,0.439100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7081488660,29.8790976000
24.40,2.924000,1079.652000,3.363700,1079.205200,0.000000,0.439700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7081650840,29.8790976000
24.45,2.924000,1079.652000,3.364000,1079.204900,0.000000,0.440000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7081731930,29.8790976000
24.50,2.924000,1079.652000,3.364600,1079.204300,0.000000,0.440600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7081894110,29.8790976000
24.55,2.924000,1079.652000,3.364900,1079.204000,0.000000,0.440900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7081975200,29.8790976000
24.60,2.924000,1079.652000,3.365500,1079.203400,0.000000,0.441500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7082137380,29.8790976000
24.65,2.924000,1079.652000,3.365800,1079.203100,0.000000,0.441800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7082218470,29.8790976000
24.70,2.924000,1079.652000,3.366400,1079.202500,0.000000,0.442400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7082380650,29.8790976000
24.75,2.924000,1079.652000,3.366700,1079.202200,0.000000,0.442700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7082461740,29.8790976000
24.80,2.924000,1079.652000,3.367300,1079.201600,0.000000,0.443300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7082623920,29.8790976000
24.85,2.924000,1079.652000,3.367600,1079.201300,0.000000,0.443600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7082705010,29.8790976000
24.90,2.924000,1079.652000,3.368200,1079.200700,0.000000,0.444200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7082867190,29.8790976000
24.95,2.924000,1079.652000,3.368500,1079.200400,0.000000,0.444500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7082948280,29.8790976000
25.00,2.924000,1079.652000,3.369100,1079.199800,0.000000,0.445100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7083110460,29.8790976000
25.05,2.924000,1079.652000,3.369400,1079.199500,0.000000,0.445400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7083191550,29.8790976000
25.10,2.924000,1079.652000,3.370000,1079.198900,0.000000,0.446000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7083353730,29.8790976000
25.15,2.924000,1079.652000,3.370300,1079.198600,0.000000,0.446300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7083434820,29.8790976000
25.20,2.924000,1079.652000,3.370900,1079.198000,0.000000,0.446900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7083597000,29.8790976000
25.25,2.924000,1079.652000,3.371200,1079.197700,0.000000,0.447200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7083678090,29.8790976000
25.30,2.924000,1079.652000,3.371800,1079.197100,0.000000,0.447800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7083840270,29.8790976000
25.35,2.924000,1079.652000,3.372100,1079.196800,0.000000,0.448100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7083921360,29.8790976000
25.40,2.924000,1079.652000,3.372700,1079.196200,0.000000,0.448700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7084083540,29.8790976000
25.45,2.924000,1079.652000,3.373000,1079.195900,0.000000,0.449000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7084164630,29.8790976000
25.50,2.924000,1079.652000,3.373600,1079.195300,0.000000,0.449600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7084326810,29.8790976000
25.55,2.924000,1079.652000,3.373900,1079.195000,0.000000,0.449900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7084407900,29.8790976000
25.60,2.924000,1079.652000,3.374500,1079.194400,0.000000,0.450500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7084570080,29.8790976000
25.65,2.924000,1079.652000,3.374800,1079.194100,0.000000,0.450800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7084651170,29.8790976000
25.70,2.924000,1079.652000,3.375400,1079.193500,0.000000,0.451400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7084813350,29.8790976000
25.75,2.924000,1079.652000,3.375700,1079.193200,0.000000,0.451700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7084894440,29.8790976000
25.80,2.924000,1079.652000,3.376300,1079.192600,0.000000,0.452300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7085056620,29.8790976000
25.85,2.924000,1079.652000,3.376600,1079.192300,0.000000,0.452600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7085137710,29.8790976000
25.90,2.924000,1079.652000,3.377200,1079.191700,0.000000,0.453200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7085299890,29.8790976000
25.95,2.924000,1079.652000,3.377500,1079.191400,0.000000,0.453500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7085380980,29.8790976000
26.00,2.924000,1079.652000,3.378100,1079.190800,0.000000,0.454100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7085543160,29.8790976000
26.05,2.924000,1079.652000,3.378400,1079.190500,0.000000,0.454400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7085624250,29.8790976000
26.10,2.924000,1079.652000,3.379000,1079.189900,0.000000,0.455000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7085786430,29.8790976000
26.15,2.924000,1079.652000,3.379300,1079.189600,0.000000,0.455300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7085867520,29.8790976000
26.20,2.924000,1079.652000,3.379900,1079.189000,0.000000,0.455900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7086029700,29.8790976000
26.25,2.924000,1079.652000,3.380200,1079.188700,0.000000,0.456200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7086110790,29.8790976000
26.30,2.924000,1079.652000,3.380800,1079.188100,0.000000,0.456800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7086272970,29.8790976000
26.35,2.924000,1079.652000,3.381100,1079.187800,0.000000,0.457100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7086354060,29.8790976000
26.40,2.924000,1079.652000,3.381700,1079.187200,0.000000,0.457700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7086516240,29.8790976000
26.45,2.924000,1079.652000,3.382000,1079.186900,0.000000,0.458000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7086597330,29.8790976000
26.50,2.924000,1079.652000,3.382600,1079.186300,0.000000,0.458600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7086759510,29.8790976000
26.55,2.924000,1079.652000,3.382900,1079.186000,0.000000,0.458900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7086840600,29.8790976000
26.60,2.924000,1079.652000,3.383500,1079.185400,0.000000,0.459500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7087002780,29.8790976000
26.65,2.924000,1079.652000,3.383800,1079.185100,0.000000,0.459800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7087083870,29.8790976000
26.70,2.924000,1079.652000,3.384400,1079.184500,0.000000,0.460400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7087246050,29.8790976000
26.75,2.924000,1079.652000,3.384700,1079.184200,0.000000,0.460700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7087327140,29.8790976000
26.80,2.924000,1079.652000,3.385300,1079.183600,0.000000,0.461300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7087489320,29.8790976000
26.85,2.924000,1079.652000,3.385600,1079.183300,0.000000,0.461600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7087570410,29.8790976000
26.90,2.924000,1079.652000,3.386200,1079.182700,0.000000,0.462200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7087732590,29.8790976000
26.95,2.924000,1079.652000,3.386500,1079.182400,0.000000,0.462500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7087813680,29.8790976000
27.00,2.924000,1079.652000,3.387100,1079.181800,0.000000,0.463100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7087975860,29.8790976000
27.05,2.924000,1079.652000,3.387400,1079.181500,0.000000,0.463400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7088056950,29.8790976000
27.10,2.924000,1079.652000,3.388000,1079.180900,0.000000,0.464000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7088219130,29.8790976000
27.15,2.924000,1079.652000,3.388300,1079.180600,0.000000,0.464300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7088300220,29.8790976000
27.20,2.924000,1079.652000,3.388900,1079.180000,0.000000,0.464900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7088462400,29.8790976000
27.25,2.924000,1079.652000,3.389200,1079.179700,0.000000,0.465200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7088543490,29.8790976000
27.30,2.924000,1079.652000,3.389800,1079.179100,0.000000,0.465800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7088705670,29.8790976000
27.35,2.924000,1079.652000,3.390100,1079.178800,0.000000,0.466100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7088786760,29.8790976000
